ID	Lattitude	Longitude	Elevation	Bio_1_T_annual_mean	Bio_2_T_diurnal_range_mean	Bio_3_T_isothermality	Bio_4_T_seasonality	Bio_5_T_warmest_month_max	Bio_6_T_coldest_month_min	Bio_7_T_annual_range	Bio_8_T_wettest_quarter_mean	Bio_9_T_driest_quarter_mean	Bio_10_T_warmest_quarter_mean	Bio_11_T_coldest_quarter_mean	Bio_12_P_annual	Bio_13_P_wettest_month	Bio_14_P_driest_month	Bio_15_P_seasonality	Bio_16_P_wettest_quarter	Bio_17_P_driest_quarter	Bio_18_P_warmest_quarter	Bio_19_P_coldest_quarter	Cat.Lat_Long
BRA.416	39.473305	46.362619	1109.1	108	101	29	8289	285	-52	337	148	0	212	0	528	87	23	44	222	80	130	80	39.473305_46.362619
BRA.417	39.473305	46.362619	1109.1	108	101	29	8289	285	-52	337	148	0	212	0	528	87	23	44	222	80	130	80	39.473305_46.362619
BRA.418	39.473305	46.362619	1109.1	108	101	29	8289	285	-52	337	148	0	212	0	528	87	23	44	222	80	130	80	39.473305_46.362619
BRA.419	39.473305	46.362619	1109.1	108	101	29	8289	285	-52	337	148	0	212	0	528	87	23	44	222	80	130	80	39.473305_46.362619
BRA.420	35.498692	27.210467	117.3	186	62	30	5137	291	90	201	142	252	253	124	694	168	1	97	410	4	13	335	35.498692_27.210467
BRA.421	32.6035	35.06862	720	195	98	42	5121	310	82	228	129	253	256	129	604	162	0	112	411	0	1	411	32.6035_35.06862
BRA.422	32.88676	35.32726	246.7	200	99	41	5322	323	86	237	132	261	264	131	607	168	0	109	405	0	2	356	32.88676_35.32726
BRA.423	32.71845	35.39487	196.2	205	107	42	5654	334	83	251	132	270	271	132	491	132	0	111	327	0	1	288	32.71845_35.39487
BRA.43	31.487198	34.728019	194.1	197	111	46	4716	315	77	238	134	251	253	134	332	81	0	108	211	0	0	211	31.487198_34.728019
BRA.44	31.487198	34.728019	194.1	197	111	46	4716	315	77	238	134	251	253	134	332	81	0	108	211	0	0	211	31.487198_34.728019
BRA.47	31.3798	34.86139	486.1	186	119	47	5043	316	63	253	118	244	244	118	310	73	0	108	197	0	0	197	31.3798_34.86139
BRA.49	31.3798	34.86139	486.1	186	119	47	5043	316	63	253	118	244	244	118	310	73	0	108	197	0	0	197	31.3798_34.86139
BRA.5	31.558657	35.401495	-367.1	240	130	45	5851	385	99	286	160	308	308	160	121	30	0	99	77	0	0	77	31.558657_35.401495
BRA.53	31.53272	34.88841	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	31.53272_34.88841
BRA.54	31.53272	34.88841	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	31.53272_34.88841
BRA.55	31.53272	34.88841	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	31.53272_34.88841
BRA.56	31.53272	34.88841	350.5	193	118	47	4991	321	71	250	127	250	251	127	364	90	0	107	232	0	0	232	31.53272_34.88841
BRA.57	31.174983	35.304605	119	212	131	47	5504	353	76	277	136	276	276	136	138	33	0	101	85	0	0	85	31.174983_35.304605
BRA.58	31.174983	35.304605	119	212	131	47	5504	353	76	277	136	276	276	136	138	33	0	101	85	0	0	85	31.174983_35.304605
BRA.59	31.49348	34.69046	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.49348_34.69046
BRA.60	31.49348	34.69046	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.49348_34.69046
BRA.61	31.49348	34.69046	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.49348_34.69046
BRA.62	31.49348	34.69046	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.49348_34.69046
BRA.63	31.49348	34.69046	153.1	198	107	45	4648	314	80	234	136	252	254	136	337	82	0	106	214	0	0	214	31.49348_34.69046
BRA.65	31.674421	34.655557	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	31.674421_34.655557
BRA.66	31.674421	34.655557	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	31.674421_34.655557
BRA.67	31.674421	34.655557	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	31.674421_34.655557
BRA.68	31.674421	34.655557	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	31.674421_34.655557
BRA.69	31.674421	34.655557	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	31.674421_34.655557
BRA.70	31.674421	34.655557	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	31.674421_34.655557
BRA.71	31.674421	34.655557	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	31.674421_34.655557
BRA.72	31.674421	34.655557	55	200	103	45	4537	310	85	225	158	252	255	140	432	106	0	109	283	0	1	279	31.674421_34.655557
BRA.74	31.526129	34.568009	98.4	198	98	44	4440	306	86	220	157	250	252	140	364	87	0	108	235	0	1	231	31.526129_34.568009
BRA.75	31.526129	34.568009	98.4	198	98	44	4440	306	86	220	157	250	252	140	364	87	0	108	235	0	1	231	31.526129_34.568009
BRA.76	31.526129	34.568009	98.4	198	98	44	4440	306	86	220	157	250	252	140	364	87	0	108	235	0	1	231	31.526129_34.568009
BRA.77	31.526129	34.568009	98.4	198	98	44	4440	306	86	220	157	250	252	140	364	87	0	108	235	0	1	231	31.526129_34.568009
BRA.78	31.526129	34.568009	98.4	198	98	44	4440	306	86	220	157	250	252	140	364	87	0	108	235	0	1	231	31.526129_34.568009
BRA.79	31.526129	34.568009	98.4	198	98	44	4440	306	86	220	157	250	252	140	364	87	0	108	235	0	1	231	31.526129_34.568009
BRA.80	31.526129	34.568009	98.4	198	98	44	4440	306	86	220	157	250	252	140	364	87	0	108	235	0	1	231	31.526129_34.568009
BRA.81	31.408081	34.482565	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	31.408081_34.482565
BRA.82	31.408081	34.482565	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	31.408081_34.482565
BRA.83	31.408081	34.482565	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	31.408081_34.482565
BRA.84	31.408081	34.482565	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	31.408081_34.482565
BRA.85	31.408081	34.482565	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	31.408081_34.482565
BRA.86	31.408081	34.482565	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	31.408081_34.482565
BRA.87	31.408081	34.482565	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	31.408081_34.482565
BRA.88	31.408081	34.482565	55.6	199	94	43	4440	306	88	218	158	250	253	141	287	68	0	109	183	0	0	181	31.408081_34.482565
BRA.89	31.481417	35.138741	857.2	170	117	45	5311	305	50	255	99	231	231	99	393	95	0	108	247	0	0	247	31.481417_35.138741
BRA.9	31.716352	35.449474	-370.3	231	130	45	5960	379	91	288	151	299	300	151	160	40	0	103	102	0	0	102	31.716352_35.449474
BRA.90	31.481417	35.138741	857.2	170	117	45	5311	305	50	255	99	231	231	99	393	95	0	108	247	0	0	247	31.481417_35.138741
BRA.91	31.481417	35.138741	857.2	170	117	45	5311	305	50	255	99	231	231	99	393	95	0	108	247	0	0	247	31.481417_35.138741
BRA.92	31.481417	35.138741	857.2	170	117	45	5311	305	50	255	99	231	231	99	393	95	0	108	247	0	0	247	31.481417_35.138741
BRA.93	31.481417	35.138741	857.2	170	117	45	5311	305	50	255	99	231	231	99	393	95	0	108	247	0	0	247	31.481417_35.138741
BRA.94	31.481417	35.138741	857.2	170	117	45	5311	305	50	255	99	231	231	99	393	95	0	108	247	0	0	247	31.481417_35.138741
BRA.95	31.481417	35.138741	857.2	170	117	45	5311	305	50	255	99	231	231	99	393	95	0	108	247	0	0	247	31.481417_35.138741
BRA.96	31.481417	35.138741	857.2	170	117	45	5311	305	50	255	99	231	231	99	393	95	0	108	247	0	0	247	31.481417_35.138741
BRA.97	32.755556	35.029306	413	190	90	40	4991	303	82	221	126	246	249	125	681	183	0	111	457	0	2	383	32.755556_35.029306
BRA.98	32.755556	35.029306	413	190	90	40	4991	303	82	221	126	246	249	125	681	183	0	111	457	0	2	383	32.755556_35.029306
BRA.99	32.755556	35.029306	413	190	90	40	4991	303	82	221	126	246	249	125	681	183	0	111	457	0	2	383	32.755556_35.029306
BRO1.1	-35.823992	146.667107	178.1	153	128	45	5527	311	28	283	93	222	225	83	558	61	29	22	170	102	108	165	-35.823992_146.667107
Bro1.1_R1	-35.823992	146.667107	178.1	153	128	45	5527	311	28	283	93	222	225	83	558	61	29	22	170	102	108	165	-35.823992_146.667107
Bro1.1_R2	-35.823992	146.667107	178.1	153	128	45	5527	311	28	283	93	222	225	83	558	61	29	22	170	102	108	165	-35.823992_146.667107
Bro1.2	-35.823992	146.667107	178.1	153	128	45	5527	311	28	283	93	222	225	83	558	61	29	22	170	102	108	165	-35.823992_146.667107
Bro1.3_R1	-35.823992	146.667107	178.1	153	128	45	5527	311	28	283	93	222	225	83	558	61	29	22	170	102	108	165	-35.823992_146.667107
Bro1.3_R2	-35.823992	146.667107	178.1	153	128	45	5527	311	28	283	93	222	225	83	558	61	29	22	170	102	108	165	-35.823992_146.667107
Bro1.3c	-35.823992	146.667107	178.1	153	128	45	5527	311	28	283	93	222	225	83	558	61	29	22	170	102	108	165	-35.823992_146.667107
Bro2.1_R1	-35.824122	146.667888	179	153	128	45	5527	311	28	283	93	222	225	83	558	61	29	22	170	102	108	165	-35.824122_146.667888
Bro2.1_R2	-35.824122	146.667888	179	153	128	45	5527	311	28	283	93	222	225	83	558	61	29	22	170	102	108	165	-35.824122_146.667888
BRO2.7	-35.824122	146.667888	179	153	128	45	5527	311	28	283	93	222	225	83	558	61	29	22	170	102	108	165	-35.824122_146.667888
BRO4.1	-35.68656	146.71989	181.5	155	129	45	5531	313	29	284	94	224	226	85	554	59	31	21	168	105	109	160	-35.68656_146.71989
BRT.1	-36.0932548	143.690606	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	-36.0932548_143.690606
BRT.2	-36.0932548	143.690606	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	-36.0932548_143.690606
BRT.3	-36.0932548	143.690606	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	-36.0932548_143.690606
BRT.4	-36.0932548	143.690606	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	-36.0932548_143.690606
BRT.5	-36.0932548	143.690606	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	-36.0932548_143.690606
BRT.6	-36.0932548	143.690606	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	-36.0932548_143.690606
BRT.7	-36.0932548	143.690606	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	-36.0932548_143.690606
BRT.8	-36.0932548	143.690606	95.2	156	128	47	4940	307	38	269	123	220	220	93	406	45	24	21	126	75	75	117	-36.0932548_143.690606
Bsta24.2	28.188111	-17.197316	229.9	191	68	45	2671	276	126	150	169	220	228	160	338	72	0	86	191	3	8	131	28.188111_-17.197316
BUR.1	-33.71417	139.02889	386	150	135	50	4814	303	35	268	97	210	212	90	348	43	17	34	125	53	54	123	-33.71417_139.02889
BUR.7	-33.71417	139.02889	386	150	135	50	4814	303	35	268	97	210	212	90	348	43	17	34	125	53	54	123	-33.71417_139.02889
BYO1.1	-31.4848363	138.650981	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4848363_138.650981
BYO1.2	-31.4848363	138.650981	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4848363_138.650981
BYO1.3	-31.4848363	138.650981	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4848363_138.650981
BYO1.4	-31.4848363	138.650981	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4848363_138.650981
BYO1.5	-31.4848363	138.650981	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4848363_138.650981
BYO1.6	-31.4848363	138.650981	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4848363_138.650981
BYO1.7	-31.4848363	138.650981	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4848363_138.650981
BYO1.8	-31.4848363	138.650981	513	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4848363_138.650981
BYO2.1	-31.4851606	138.651111	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4851606_138.651111
BYO2.2	-31.4851606	138.651111	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4851606_138.651111
BYO2.3	-31.4851606	138.651111	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4851606_138.651111
BYO2.4	-31.4851606	138.651111	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4851606_138.651111
BYO2.5	-31.4851606	138.651111	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4851606_138.651111
BYO2.6_R1	-31.4851606	138.651111	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4851606_138.651111
BYO2.6_R2	-31.4851606	138.651111	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4851606_138.651111
BYO2.7	-31.4851606	138.651111	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4851606_138.651111
BYO2.8	-31.4851606	138.651111	511.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4851606_138.651111
BYO3.1	-31.4856778	138.651352	508.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4856778_138.651352
BYO3.4	-31.4856778	138.651352	508.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4856778_138.651352
BYO3.5	-31.4856778	138.651352	508.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4856778_138.651352
BYO3.6	-31.4856778	138.651352	508.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4856778_138.651352
BYO3.8	-31.4856778	138.651352	508.8	168	145	47	5799	329	25	304	102	211	242	93	389	52	18	36	152	66	75	135	-31.4856778_138.651352
Ca1.10	32.731841	-117.004395	111.6	175	119	54	3442	288	69	219	137	215	223	135	283	55	1	86	156	5	9	141	32.731841_-117.004395
Ca1.11	32.731841	-117.004395	111.6	175	119	54	3442	288	69	219	137	215	223	135	283	55	1	86	156	5	9	141	32.731841_-117.004395
Ca1.12	32.731841	-117.004395	111.6	175	119	54	3442	288	69	219	137	215	223	135	283	55	1	86	156	5	9	141	32.731841_-117.004395
Ca1.13	32.731841	-117.004395	111.6	175	119	54	3442	288	69	219	137	215	223	135	283	55	1	86	156	5	9	141	32.731841_-117.004395
Ca1.2	32.731841	-117.004395	111.6	175	119	54	3442	288	69	219	137	215	223	135	283	55	1	86	156	5	9	141	32.731841_-117.004395
Ca1.3	32.731841	-117.004395	111.6	175	119	54	3442	288	69	219	137	215	223	135	283	55	1	86	156	5	9	141	32.731841_-117.004395
CA1.30	32.731841	-117.004395	111.6	175	119	54	3442	288	69	219	137	215	223	135	283	55	1	86	156	5	9	141	32.731841_-117.004395
Ca1.4	32.731841	-117.004395	111.6	175	119	54	3442	288	69	219	137	215	223	135	283	55	1	86	156	5	9	141	32.731841_-117.004395
Ca1.6	32.731841	-117.004395	111.6	175	119	54	3442	288	69	219	137	215	223	135	283	55	1	86	156	5	9	141	32.731841_-117.004395
Ca1.9	32.731841	-117.004395	111.6	175	119	54	3442	288	69	219	137	215	223	135	283	55	1	86	156	5	9	141	32.731841_-117.004395
Ca10.1	37.948529	-122.612915	378.7	130	107	54	3382	238	42	196	95	170	174	89	1047	214	2	88	559	13	19	549	37.948529_-122.612915
Ca10.10	37.948529	-122.612915	378.7	130	107	54	3382	238	42	196	95	170	174	89	1047	214	2	88	559	13	19	549	37.948529_-122.612915
Ca10.13	37.948529	-122.612915	378.7	130	107	54	3382	238	42	196	95	170	174	89	1047	214	2	88	559	13	19	549	37.948529_-122.612915
Ca10.3	37.948529	-122.612915	378.7	130	107	54	3382	238	42	196	95	170	174	89	1047	214	2	88	559	13	19	549	37.948529_-122.612915
Ca10.4	37.948529	-122.612915	378.7	130	107	54	3382	238	42	196	95	170	174	89	1047	214	2	88	559	13	19	549	37.948529_-122.612915
Ca10.6	37.948529	-122.612915	378.7	130	107	54	3382	238	42	196	95	170	174	89	1047	214	2	88	559	13	19	549	37.948529_-122.612915
Ca10.7	37.948529	-122.612915	378.7	130	107	54	3382	238	42	196	95	170	174	89	1047	214	2	88	559	13	19	549	37.948529_-122.612915
Ca10.8_R1	37.948529	-122.612915	378.7	130	107	54	3382	238	42	196	95	170	174	89	1047	214	2	88	559	13	19	549	37.948529_-122.612915
Ca10.8_R2	37.948529	-122.612915	378.7	130	107	54	3382	238	42	196	95	170	174	89	1047	214	2	88	559	13	19	549	37.948529_-122.612915
Ca10.9	37.948529	-122.612915	378.7	130	107	54	3382	238	42	196	95	170	174	89	1047	214	2	88	559	13	19	549	37.948529_-122.612915
Ca11.1	39.487085	-121.706543	33.3	164	147	44	6462	353	22	331	82	246	246	82	647	134	1	83	338	14	14	338	39.487085_-121.706543
Ca11.12	39.487085	-121.706543	33.3	164	147	44	6462	353	22	331	82	246	246	82	647	134	1	83	338	14	14	338	39.487085_-121.706543
Ca11.14_R1	39.487085	-121.706543	33.3	164	147	44	6462	353	22	331	82	246	246	82	647	134	1	83	338	14	14	338	39.487085_-121.706543
Ca11.14_R2	39.487085	-121.706543	33.3	164	147	44	6462	353	22	331	82	246	246	82	647	134	1	83	338	14	14	338	39.487085_-121.706543
Ca11.16	39.487085	-121.706543	33.3	164	147	44	6462	353	22	331	82	246	246	82	647	134	1	83	338	14	14	338	39.487085_-121.706543
Ca11.19	39.487085	-121.706543	33.3	164	147	44	6462	353	22	331	82	246	246	82	647	134	1	83	338	14	14	338	39.487085_-121.706543
Ca11.20	39.487085	-121.706543	33.3	164	147	44	6462	353	22	331	82	246	246	82	647	134	1	83	338	14	14	338	39.487085_-121.706543
Ca11.3	39.487085	-121.706543	33.3	164	147	44	6462	353	22	331	82	246	246	82	647	134	1	83	338	14	14	338	39.487085_-121.706543
Ca11.32	39.487085	-121.706543	33.3	164	147	44	6462	353	22	331	82	246	246	82	647	134	1	83	338	14	14	338	39.487085_-121.706543
Ca11.4_R1	39.487085	-121.706543	33.3	164	147	44	6462	353	22	331	82	246	246	82	647	134	1	83	338	14	14	338	39.487085_-121.706543
Ca11.4_R2	39.487085	-121.706543	33.3	164	147	44	6462	353	22	331	82	246	246	82	647	134	1	83	338	14	14	338	39.487085_-121.706543
Ca11.5	39.487085	-121.706543	33.3	164	147	44	6462	353	22	331	82	246	246	82	647	134	1	83	338	14	14	338	39.487085_-121.706543
Ca11.9	39.487085	-121.706543	33.3	164	147	44	6462	353	22	331	82	246	246	82	647	134	1	83	338	14	14	338	39.487085_-121.706543
Ca12.1	39.010648	-121.59668	9.9	166	146	44	6334	355	28	327	89	246	246	85	504	101	1	83	259	8	8	257	39.010648_-121.59668
Ca12.10	39.010648	-121.59668	9.9	166	146	44	6334	355	28	327	89	246	246	85	504	101	1	83	259	8	8	257	39.010648_-121.59668
Ca12.11	39.010648	-121.59668	9.9	166	146	44	6334	355	28	327	89	246	246	85	504	101	1	83	259	8	8	257	39.010648_-121.59668
Ca12.12	39.010648	-121.59668	9.9	166	146	44	6334	355	28	327	89	246	246	85	504	101	1	83	259	8	8	257	39.010648_-121.59668
Ca12.13	39.010648	-121.59668	9.9	166	146	44	6334	355	28	327	89	246	246	85	504	101	1	83	259	8	8	257	39.010648_-121.59668
Ca12.14	39.010648	-121.59668	9.9	166	146	44	6334	355	28	327	89	246	246	85	504	101	1	83	259	8	8	257	39.010648_-121.59668
Ca12.3	39.010648	-121.59668	9.9	166	146	44	6334	355	28	327	89	246	246	85	504	101	1	83	259	8	8	257	39.010648_-121.59668
Ca12.4	39.010648	-121.59668	9.9	166	146	44	6334	355	28	327	89	246	246	85	504	101	1	83	259	8	8	257	39.010648_-121.59668
Ca12.5	39.010648	-121.59668	9.9	166	146	44	6334	355	28	327	89	246	246	85	504	101	1	83	259	8	8	257	39.010648_-121.59668
Ca12.6	39.010648	-121.59668	9.9	166	146	44	6334	355	28	327	89	246	246	85	504	101	1	83	259	8	8	257	39.010648_-121.59668
Ca12.7	39.010648	-121.59668	9.9	166	146	44	6334	355	28	327	89	246	246	85	504	101	1	83	259	8	8	257	39.010648_-121.59668
Ca12.8	39.010648	-121.59668	9.9	166	146	44	6334	355	28	327	89	246	246	85	504	101	1	83	259	8	8	257	39.010648_-121.59668
Ca12.9	39.010648	-121.59668	9.9	166	146	44	6334	355	28	327	89	246	246	85	504	101	1	83	259	8	8	257	39.010648_-121.59668
Ca13.1	38.625454	-121.827393	23	161	155	47	6169	353	24	329	82	238	238	82	496	109	1	89	271	7	7	271	38.625454_-121.827393
Ca13.2	38.625454	-121.827393	23	161	155	47	6169	353	24	329	82	238	238	82	496	109	1	89	271	7	7	271	38.625454_-121.827393
Ca13.4	38.625454	-121.827393	23	161	155	47	6169	353	24	329	82	238	238	82	496	109	1	89	271	7	7	271	38.625454_-121.827393
Ca14.1	38.389033	-121.706543	6.3	157	145	47	5699	333	28	305	82	225	226	82	446	101	1	89	250	5	9	250	38.389033_-121.706543
Ca14.10	38.389033	-121.706543	6.3	157	145	47	5699	333	28	305	82	225	226	82	446	101	1	89	250	5	9	250	38.389033_-121.706543
CA14.13	38.389033	-121.706543	6.3	157	145	47	5699	333	28	305	82	225	226	82	446	101	1	89	250	5	9	250	38.389033_-121.706543
Ca14.19	38.389033	-121.706543	6.3	157	145	47	5699	333	28	305	82	225	226	82	446	101	1	89	250	5	9	250	38.389033_-121.706543
Ca14.2	38.389033	-121.706543	6.3	157	145	47	5699	333	28	305	82	225	226	82	446	101	1	89	250	5	9	250	38.389033_-121.706543
Ca14.4	38.389033	-121.706543	6.3	157	145	47	5699	333	28	305	82	225	226	82	446	101	1	89	250	5	9	250	38.389033_-121.706543
Ca14.6	38.389033	-121.706543	6.3	157	145	47	5699	333	28	305	82	225	226	82	446	101	1	89	250	5	9	250	38.389033_-121.706543
Ca14.7	38.389033	-121.706543	6.3	157	145	47	5699	333	28	305	82	225	226	82	446	101	1	89	250	5	9	250	38.389033_-121.706543
Ca14.8	38.389033	-121.706543	6.3	157	145	47	5699	333	28	305	82	225	226	82	446	101	1	89	250	5	9	250	38.389033_-121.706543
Ca14.9	38.389033	-121.706543	6.3	157	145	47	5699	333	28	305	82	225	226	82	446	101	1	89	250	5	9	250	38.389033_-121.706543
Ca15.1	38.414862	-121.300049	17.7	159	140	45	5861	336	31	305	84	231	232	84	455	98	1	87	239	7	9	239	38.414862_-121.300049
Ca15.10	38.414862	-121.300049	17.7	159	140	45	5861	336	31	305	84	231	232	84	455	98	1	87	239	7	9	239	38.414862_-121.300049
Ca15.12	38.414862	-121.300049	17.7	159	140	45	5861	336	31	305	84	231	232	84	455	98	1	87	239	7	9	239	38.414862_-121.300049
Ca15.13	38.414862	-121.300049	17.7	159	140	45	5861	336	31	305	84	231	232	84	455	98	1	87	239	7	9	239	38.414862_-121.300049
Ca15.2	38.414862	-121.300049	17.7	159	140	45	5861	336	31	305	84	231	232	84	455	98	1	87	239	7	9	239	38.414862_-121.300049
Ca15.4	38.414862	-121.300049	17.7	159	140	45	5861	336	31	305	84	231	232	84	455	98	1	87	239	7	9	239	38.414862_-121.300049
Ca15.6	38.414862	-121.300049	17.7	159	140	45	5861	336	31	305	84	231	232	84	455	98	1	87	239	7	9	239	38.414862_-121.300049
Ca15.8	38.414862	-121.300049	17.7	159	140	45	5861	336	31	305	84	231	232	84	455	98	1	87	239	7	9	239	38.414862_-121.300049
Ca15.9	38.414862	-121.300049	17.7	159	140	45	5861	336	31	305	84	231	232	84	455	98	1	87	239	7	9	239	38.414862_-121.300049
Ca16.1	38.289937	-121.893311	14.6	155	135	47	5391	317	30	287	84	219	221	84	473	114	1	93	276	5	8	276	38.289937_-121.893311
CA16.16	38.289937	-121.893311	14.6	155	135	47	5391	317	30	287	84	219	221	84	473	114	1	93	276	5	8	276	38.289937_-121.893311
CA16.27	38.289937	-121.893311	14.6	155	135	47	5391	317	30	287	84	219	221	84	473	114	1	93	276	5	8	276	38.289937_-121.893311
Ca16.3	38.289937	-121.893311	14.6	155	135	47	5391	317	30	287	84	219	221	84	473	114	1	93	276	5	8	276	38.289937_-121.893311
Ca16.5	38.289937	-121.893311	14.6	155	135	47	5391	317	30	287	84	219	221	84	473	114	1	93	276	5	8	276	38.289937_-121.893311
Ca16.6	38.289937	-121.893311	14.6	155	135	47	5391	317	30	287	84	219	221	84	473	114	1	93	276	5	8	276	38.289937_-121.893311
Ca17.1	38.77255	-121.03919	560	156	140	43	6213	341	22	319	80	236	237	80	758	155	1	83	394	12	16	394	38.77255_-121.03919
CA17.10	38.77255	-121.03919	560	156	140	43	6213	341	22	319	80	236	237	80	758	155	1	83	394	12	16	394	38.77255_-121.03919
Ca17.3	38.77255	-121.03919	560	156	140	43	6213	341	22	319	80	236	237	80	758	155	1	83	394	12	16	394	38.77255_-121.03919
CA17.4	38.77255	-121.03919	560	156	140	43	6213	341	22	319	80	236	237	80	758	155	1	83	394	12	16	394	38.77255_-121.03919
Ca17.5	38.77255	-121.03919	560	156	140	43	6213	341	22	319	80	236	237	80	758	155	1	83	394	12	16	394	38.77255_-121.03919
Ca17.6	38.77255	-121.03919	560	156	140	43	6213	341	22	319	80	236	237	80	758	155	1	83	394	12	16	394	38.77255_-121.03919
CA17.7	38.77255	-121.03919	560	156	140	43	6213	341	22	319	80	236	237	80	758	155	1	83	394	12	16	394	38.77255_-121.03919
Ca17.9	38.77255	-121.03919	560	156	140	43	6213	341	22	319	80	236	237	80	758	155	1	83	394	12	16	394	38.77255_-121.03919
Ca18.10	38.065392	-121.662598	0	156	142	47	5636	326	24	302	82	224	224	82	347	74	1	86	185	6	6	185	38.065392_-121.662598
Ca18.11	38.065392	-121.662598	0	156	142	47	5636	326	24	302	82	224	224	82	347	74	1	86	185	6	6	185	38.065392_-121.662598
Ca18.13	38.065392	-121.662598	0	156	142	47	5636	326	24	302	82	224	224	82	347	74	1	86	185	6	6	185	38.065392_-121.662598
Ca18.17	38.065392	-121.662598	0	156	142	47	5636	326	24	302	82	224	224	82	347	74	1	86	185	6	6	185	38.065392_-121.662598
Ca18.2	38.065392	-121.662598	0	156	142	47	5636	326	24	302	82	224	224	82	347	74	1	86	185	6	6	185	38.065392_-121.662598
Ca18.4	38.065392	-121.662598	0	156	142	47	5636	326	24	302	82	224	224	82	347	74	1	86	185	6	6	185	38.065392_-121.662598
Ca18.5	38.065392	-121.662598	0	156	142	47	5636	326	24	302	82	224	224	82	347	74	1	86	185	6	6	185	38.065392_-121.662598
