ID	Plate	Number	Letter	Lattitude	Longitude	Continent	Elevation	Bio_1_T_annual_mean	Bio_2_T_diurnal_range_mean	Bio_3_T_isothermality	Bio_4_T_seasonality	Bio_5_T_warmest_month_max	Bio_6_T_coldest_month_min	Bio_7_T_annual_range	Bio_8_T_wettest_quarter_mean	Bio_9_T_driest_quarter_mean	Bio_10_T_warmest_quarter_mean	Bio_11_T_coldest_quarter_mean	Bio_12_P_annual	Bio_13_P_wettest_month	Bio_14_P_driest_month	Bio_15_P_seasonality	Bio_16_P_wettest_quarter	Bio_17_P_driest_quarter	Bio_18_P_warmest_quarter	Bio_19_P_coldest_quarter	Pop.name	Cat.Lat.Long
Bdis05.3	4	4	C	41.78622	-0.18278	1	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	Bdis05	41.78622_-0.18278
Bdis05.4	4	5	C	41.78622	-0.18278	1	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	Bdis05	41.78622_-0.18278
Bdis05.5	4	6	C	41.78622	-0.18278	1	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	Bdis05	41.78622_-0.18278
Bdis05.6	4	7	C	41.78622	-0.18278	1	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	Bdis05	41.78622_-0.18278
Bdis05.7	4	8	C	41.78622	-0.18278	1	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	Bdis05	41.78622_-0.18278
Bdis05.8	4	9	C	41.78622	-0.18278	1	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	Bdis05	41.78622_-0.18278
Bdis05.9	4	10	C	41.78622	-0.18278	1	293.2	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	Bdis05	41.78622_-0.18278
Sar15	17	4	C	41.78619	-0.18278	1	292.9	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	Sar	41.78619_-0.18278
Sar2	17	4	D	41.78619	-0.18278	1	292.9	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	Sar	41.78619_-0.18278
Sar20	17	4	E	41.78619	-0.18278	1	292.9	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	Sar	41.78619_-0.18278
Sar24	17	4	F	41.78619	-0.18278	1	292.9	136	106	38	5955	290	12	278	160	61	213	61	405	53	19	28	129	74	86	74	Sar	41.78619_-0.18278
Cel1	16	7	E	42.23836	-0.16599	1	776	105	100	38	5538	248	-11	259	124	35	177	35	597	71	33	20	179	123	135	123	Cel1	42.23836_-0.16599
Yas3	17	5	F	42.20237	-0.12236	1	724.1	99	99	38	5562	242	-17	259	118	29	171	29	641	76	36	19	193	132	147	132	Yas	42.20237_-0.12236
Yas4	17	5	G	42.20237	-0.12236	1	724.1	99	99	38	5562	242	-17	259	118	29	171	29	641	76	36	19	193	132	147	132	Yas	42.20237_-0.12236
Bei1	16	6	A	42.17305	-0.09075	1	468	116	103	38	5625	263	-2	265	137	45	189	45	528	64	28	21	160	106	118	106	Bei	42.17305_-0.09075
Bei3	16	6	B	42.17305	-0.09075	1	468	116	103	38	5625	263	-2	265	137	45	189	45	528	64	28	21	160	106	118	106	Bei	42.17305_-0.09075
Bei3.2	16	NA	NA	42.17305	-0.09075	1	468	116	103	38	5625	263	-2	265	137	45	189	45	528	64	28	21	160	106	118	106	Bei	42.17305_-0.09075
Rod1	17	4	B	42.22311	-0.06712	1	885	98	99	38	5582	242	-16	258	118	29	171	29	657	78	37	19	198	136	151	136	Rod	42.22311_-0.06712
Jer1	16	11	D	42.0546	-0.01238	1	406.8	125	105	38	5825	276	2	274	147	51	200	51	486	60	25	23	151	93	109	93	Jer	42.0546_-0.01238
Jer11	16	11	E	42.0546	-0.01238	1	406.8	125	105	38	5825	276	2	274	147	51	200	51	486	60	25	23	151	93	109	93	Jer	42.0546_-0.01238
Jer3	16	11	F	42.0546	-0.01238	1	406.8	125	105	38	5825	276	2	274	147	51	200	51	486	60	25	23	151	93	109	93	Jer	42.0546_-0.01238
Jer6	16	11	G	42.0546	-0.01238	1	406.8	125	105	38	5825	276	2	274	147	51	200	51	486	60	25	23	151	93	109	93	Jer	42.0546_-0.01238
Jer8	16	11	H	42.0546	-0.01238	1	406.8	125	105	38	5825	276	2	274	147	51	200	51	486	60	25	23	151	93	109	93	Jer	42.0546_-0.01238
Bdis03.01.s	19	1	H	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.05.s	20	11	F	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.06.s	18	5	G	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.09.s	20	1	A	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.1	4	4	B	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.10	4	1	C	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.10.s	19	2	G	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.11	5	1	A	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.11.1	5	NA	NA	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.11.s	18	7	F	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.12	5	2	A	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.12.1	5	NA	NA	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.12.s	20	2	C	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.13	5	3	A	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.13.1	5	NA	NA	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.13.s	18	6	G	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.14	5	4	A	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.14.1	5	NA	NA	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.14.s	19	11	E	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.15	5	5	A	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.15.1	5	NA	NA	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.15.s	18	10	D	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.16	5	6	A	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.16.1	5	NA	NA	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.16.s	19	6	A	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.17	5	7	A	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.17.1	5	NA	NA	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.17.s	19	8	H	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.18	5	8	A	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.18.1	5	NA	NA	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.18.s	19	5	C	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.19	5	9	A	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.19.1	5	NA	NA	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.19.s	18	2	H	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.2	4	5	B	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.3	4	6	B	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.4	4	7	B	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.5	4	8	B	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.6	4	9	B	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.7	4	10	B	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.8	4	11	B	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Bdis03.9	4	12	B	41.4651	0.0176	1	233.7	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Bdis03	41.4651_0.0176
Cas.2.s	18	7	E	41.46507	0.01765	1	233.5	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Cas	41.46507_0.01765
CAS.2003	3	7	E	41.46507	0.01765	1	233.5	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Cas	41.46507_0.01765
Cas.2003.s	18	10	A	41.46507	0.01765	1	233.5	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Cas	41.46507_0.01765
Cas1	16	6	H	41.46507	0.01765	1	233.5	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Cas	41.46507_0.01765
Cas2	4	5	A	41.46507	0.01765	1	233.5	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Cas	41.46507_0.01765
Cas24	16	7	B	41.46507	0.01765	1	233.5	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Cas	41.46507_0.01765
Cas3	16	7	C	41.46507	0.01765	1	233.5	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Cas	41.46507_0.01765
Cas8	16	7	D	41.46507	0.01765	1	233.5	145	107	37	6079	301	18	283	170	70	225	70	403	53	17	31	129	72	84	72	Cas	41.46507_0.01765
BAR1020	2	10	B	42.04063	0.14636	1	379	129	107	38	5979	282	4	278	153	52	206	52	501	61	27	23	156	96	116	96	Bar	42.04063_0.14636
Bar1020.s	20	3	B	42.04063	0.14636	1	379	129	107	38	5979	282	4	278	153	52	206	52	501	61	27	23	156	96	116	96	Bar	42.04063_0.14636
Bar2	16	5	D	42.04063	0.14636	1	379	129	107	38	5979	282	4	278	153	52	206	52	501	61	27	23	156	96	116	96	Bar	42.04063_0.14636
Bar3	16	5	E	42.04063	0.14636	1	379	129	107	38	5979	282	4	278	153	52	206	52	501	61	27	23	156	96	116	96	Bar	42.04063_0.14636
Bar5	16	5	F	42.04063	0.14636	1	379	129	107	38	5979	282	4	278	153	52	206	52	501	61	27	23	156	96	116	96	Bar	42.04063_0.14636
Bar6	16	5	G	42.04063	0.14636	1	379	129	107	38	5979	282	4	278	153	52	206	52	501	61	27	23	156	96	116	96	Bar	42.04063_0.14636
Bar9	16	5	H	42.04063	0.14636	1	379	129	107	38	5979	282	4	278	153	52	206	52	501	61	27	23	156	96	116	96	Bar	42.04063_0.14636
X60Spa.NOrS12B.c2.R2	32	2	B	41.128889	0.164444	1	339	146	103	37	5934	295	21	274	149	82	224	76	461	59	17	33	152	85	102	89	X60Spa	41.128889_0.164444
Pob1	17	3	E	41.00472	0.1852	1	573.6	138	99	37	5867	283	16	267	140	74	216	69	510	64	19	31	166	97	97	100	Pob	41.00472_0.1852
Pob2	17	3	F	41.00472	0.1852	1	573.6	138	99	37	5867	283	16	267	140	74	216	69	510	64	19	31	166	97	97	100	Pob	41.00472_0.1852
Pob3	17	3	G	41.00472	0.1852	1	573.6	138	99	37	5867	283	16	267	140	74	216	69	510	64	19	31	166	97	97	100	Pob	41.00472_0.1852
Abz1021	2	5	A	42.19533	0.20794	1	502.6	114	103	38	5867	262	-7	269	136	40	190	40	619	72	35	20	188	124	147	124	Abz	42.19533_0.20794
Abz1021.2	17	NA	17	42.19533	0.20794	1	502.6	114	103	38	5867	262	-7	269	136	40	190	40	619	72	35	20	188	124	147	124	Abz	42.19533_0.20794
Abz1021.s	20	3	D	42.19533	0.20794	1	502.6	114	103	38	5867	262	-7	269	136	40	190	40	619	72	35	20	188	124	147	124	Abz	42.19533_0.20794
50Spa.Nor.S6D.c4.R1	32	11	F	41.651389	0.294722	1	213	147	112	38	6347	308	14	294	173	80	228	66	419	54	20	29	136	75	93	75	X50Spa	41.651389_0.294722
X51SPA.Nor.s6E.c3.R4	31	10	B	41.651389	0.294722	1	213	147	112	38	6347	308	14	294	173	80	228	66	419	54	20	29	136	75	93	75	X51SpPA	41.651389_0.294722
ABR3	4	1	A	42.689502	0.612488	1	1927.6	49	81	34	5393	180	-54	234	62	-9	121	-16	1201	127	80	13	344	271	275	276	ABR3	42.689502_0.612488
ABR3.s	20	4	C	42.689502	0.612488	1	1927.6	49	81	34	5393	180	-54	234	62	-9	121	-16	1201	127	80	13	344	271	275	276	ABR3	42.689502_0.612488
ARN1	4	3	A	42.25651	0.72985	1	678.1	113	99	37	5957	260	-7	267	135	37	190	37	778	85	46	19	236	153	204	153	Arn	42.25651_0.72985
Arn1.s	20	10	A	42.25651	0.72985	1	678.1	113	99	37	5957	260	-7	267	135	37	190	37	778	85	46	19	236	153	204	153	Arn	42.25651_0.72985
ARN1018	2	9	B	42.25651	0.72985	1	678.1	113	99	37	5957	260	-7	267	135	37	190	37	778	85	46	19	236	153	204	153	Arn	42.25651_0.72985
Arn1018.s	18	2	B	42.25651	0.72985	1	678.1	113	99	37	5957	260	-7	267	135	37	190	37	778	85	46	19	236	153	204	153	Arn	42.25651_0.72985
Arn2	16	4	C	42.25651	0.72985	1	678.1	113	99	37	5957	260	-7	267	135	37	190	37	778	85	46	19	236	153	204	153	Arn	42.25651_0.72985
Arn3	16	4	D	42.25651	0.72985	1	678.1	113	99	37	5957	260	-7	267	135	37	190	37	778	85	46	19	236	153	204	153	Arn	42.25651_0.72985
Arn6	16	4	E	42.25651	0.72985	1	678.1	156	81	35	5120	278	49	229	166	223	224	94	568	89	19	34	202	94	119	128	Arn	42.25651_0.72985
Fon1	16	8	D	41.94098	0.75713	1	647.5	123	102	36	6185	277	0	277	146	45	203	45	631	74	35	23	200	117	162	117	Fon	41.94098_0.75713
Fon18	16	8	E	41.94098	0.75713	1	647.5	123	102	36	6185	277	0	277	146	45	203	45	631	74	35	23	200	117	162	117	Fon	41.94098_0.75713
Fon2	16	8	F	41.94098	0.75713	1	647.5	123	102	36	6185	277	0	277	146	45	203	45	631	74	35	23	200	117	162	117	Fon	41.94098_0.75713
Fon3	16	8	G	41.94098	0.75713	1	647.5	123	102	36	6185	277	0	277	146	45	203	45	631	74	35	23	200	117	162	117	Fon	41.94098_0.75713
Bdis31.01.s	19	6	B	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.02.s	19	10	H	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.1	4	4	G	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.10	4	1	H	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.11	5	12	D	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.11.1	5	NA	NA	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.11.s	18	8	A	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.12	5	1	E	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.12.1	5	NA	NA	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.12.s	20	6	B	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.13	5	2	E	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.13.1	5	NA	NA	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.13.s	18	12	G	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.14	5	3	E	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.14.1	5	NA	NA	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.14.s	20	4	E	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.15	5	4	E	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.15.1	5	NA	NA	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.15.s	19	1	A	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.16	5	5	E	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.16.1	5	NA	NA	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.16.s	20	7	G	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.17	5	6	E	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.17.1	5	NA	NA	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.17.s	19	1	G	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.18	5	7	E	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.18.1	5	NA	NA	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.18.s	18	4	E	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.19	5	8	E	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.19.1	5	NA	NA	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.19.s	20	4	D	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.2	4	5	G	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.20	5	9	E	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.20.1	5	NA	NA	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.3	4	6	G	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.4	4	7	G	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.5	4	8	G	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.6	4	9	G	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.7	4	10	G	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.8	4	11	G	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Bdis31.9	4	12	G	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Bdis31	42.09763_0.8775
Mur1	17	1	H	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Mur	42.09763_0.8775
MUR2.31	3	2	G	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Mur	42.09763_0.8775
Mur2.31.s	18	9	A	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Mur	42.09763_0.8775
Mur3	17	2	A	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Mur	42.09763_0.8775
Mur6	17	2	B	42.09763	0.8775	1	496.6	126	100	36	6132	275	2	273	149	47	204	47	656	75	36	23	206	120	174	120	Mur	42.09763_0.8775
Pal1	17	2	C	41.76075	1.21082	1	400	137	90	35	5899	277	21	256	157	63	213	63	597	70	31	26	185	106	147	106	Pal	41.76075_1.21082
Pal2032	3	3	G	41.76075	1.21082	1	400	137	90	35	5899	277	21	256	157	63	213	63	597	70	31	26	185	106	147	106	Pal	41.76075_1.21082
Pal2032.s	19	7	F	41.76075	1.21082	1	400	137	90	35	5899	277	21	256	157	63	213	63	597	70	31	26	185	106	147	106	Pal	41.76075_1.21082
Pal3	17	2	D	41.76075	1.21082	1	400	137	90	35	5899	277	21	256	157	63	213	63	597	70	31	26	185	106	147	106	Pal	41.76075_1.21082
Pal4	17	2	E	41.76075	1.21082	1	400	137	90	35	5899	277	21	256	157	63	213	63	597	70	31	26	185	106	147	106	Pal	41.76075_1.21082
Pal6	17	2	F	41.76075	1.21082	1	400	137	90	35	5899	277	21	256	157	63	213	63	597	70	31	26	185	106	147	106	Pal	41.76075_1.21082
Pal8	17	2	G	41.76075	1.21082	1	400	137	90	35	5899	277	21	256	157	63	213	63	597	70	31	26	185	106	147	106	Pal	41.76075_1.21082
Bdis32.02.s	20	7	H	41.76073	1.21092	1	400.2	137	90	35	5899	277	21	256	157	63	213	63	597	70	31	26	185	106	147	106	Bdis32	41.76073_1.21092
Bdis32.1	4	2	H	41.76073	1.21092	1	400.2	137	90	35	5899	277	21	256	157	63	213	63	597	70	31	26	185	106	147	106	Bdis33	41.76073_1.21092
Bdis32.10	4	11	H	41.76073	1.21092	1	400.2	137	90	35	5899	277	21	256	157	63	213	63	597	70	31	26	185	106	147	106	Bdis34	41.76073_1.21092
Bdis32.11	5	10	E	41.76073	1.21092	1	400.2	137	90	35	5899	277	21	256	157	63	213	63	597	70	31	26	185	106	147	106	Bdis35	41.76073_1.21092
Bdis32.11.1	5	NA	NA	41.76073	1.21092	1	400.2	137	90	35	5899	277	21	256	157	63	213	63	597	70	31	26	185	106	147	106	Bdis36	41.76073_1.21092
Bdis32.12	5	11	E	41.76073	1.21092	1	400.2	137	90	35	5899	277	21	256	157	63	213	63	597	70	31	26	185	106	147	106	Bdis37	41.76073_1.21092
